compartment_no,position_cm,speed_cm_s,motor_current_a,sensor_distance_cm,weight_kg,state,actual_condition,event_type
2,26.954,7.0,0.684,28.954,0.096,MOVING_DOWN,normal,TICK
2,26.954,0.0,0.1,28.954,0.096,STOPPED,normal,NORMAL_STOP
3,28.622,0.25,0.849,30.622,0.568,MOVING_DOWN,normal,TICK
3,28.572,0.5,0.849,30.572,0.568,MOVING_DOWN,normal,TICK
3,28.497,0.75,0.849,30.497,0.568,MOVING_DOWN,normal,TICK
3,28.397,1.0,0.849,30.397,0.568,MOVING_DOWN,normal,TICK
3,28.272,1.25,0.849,30.272,0.568,MOVING_DOWN,normal,TICK
3,28.122,1.5,0.849,30.122,0.568,MOVING_DOWN,normal,TICK
3,27.947,1.75,0.849,29.947,0.568,MOVING_DOWN,normal,TICK
3,27.747,2.0,0.849,29.747,0.568,MOVING_DOWN,normal,TICK
3,27.522,2.25,0.849,29.522,0.568,MOVING_DOWN,normal,TICK
3,27.272,2.5,0.849,29.272,0.568,MOVING_DOWN,normal,TICK
3,27.272,0.0,0.1,29.272,0.568,STOPPED,manual_stop,MANUAL_STOP
3,27.272,0.0,0.1,29.272,0.568,STOPPED,manual_stop,MANUAL_STOPPED
3,27.272,0.0,0.1,29.272,0.568,STOPPED,manual_stop,MANUAL_STOPPED
3,27.272,0.0,0.1,29.272,0.568,STOPPED,manual_stop,MANUAL_STOPPED
3,27.272,0.0,0.1,29.272,0.568,STOPPED,manual_stop,MANUAL_STOPPED
3,27.272,0.0,0.1,29.272,0.568,STOPPED,manual_stop,MANUAL_STOPPED
1,35.468,0.25,0.708,37.468,0.166,MOVING_DOWN,normal,TICK
1,35.418,0.5,0.708,37.418,0.166,MOVING_DOWN,normal,TICK
1,35.343,0.75,0.708,37.343,0.166,MOVING_DOWN,normal,TICK
1,35.243,1.0,0.708,37.243,0.166,MOVING_DOWN,normal,TICK
1,35.118,1.25,0.708,37.118,0.166,MOVING_DOWN,normal,TICK
1,34.968,1.5,0.708,36.968,0.166,MOVING_DOWN,normal,TICK
1,34.793,1.75,0.708,36.793,0.166,MOVING_DOWN,normal,TICK
1,34.593,2.0,0.708,36.593,0.166,MOVING_DOWN,normal,TICK
1,34.368,2.25,0.708,36.368,0.166,MOVING_DOWN,normal,TICK
1,34.118,2.5,0.708,36.118,0.166,MOVING_DOWN,normal,TICK
1,33.843,2.75,0.708,35.843,0.166,MOVING_DOWN,normal,TICK
1,33.843,0.0,0.1,35.843,0.166,STOPPED,manual_stop,MANUAL_STOP
1,33.843,0.0,0.1,35.843,0.166,STOPPED,manual_stop,MANUAL_STOPPED
1,33.843,0.0,0.1,35.843,0.166,STOPPED,manual_stop,MANUAL_STOPPED
1,33.843,0.0,0.1,35.843,0.166,STOPPED,manual_stop,MANUAL_STOPPED
1,33.843,0.0,0.1,35.843,0.166,STOPPED,manual_stop,MANUAL_STOPPED
1,33.843,0.0,0.1,35.843,0.166,STOPPED,manual_stop,MANUAL_STOPPED
3,45.256,0.25,0.958,47.256,0.879,MOVING_DOWN,normal,TICK
3,45.206,0.5,0.958,47.206,0.879,MOVING_DOWN,normal,TICK
3,45.131,0.75,0.958,47.131,0.879,MOVING_DOWN,normal,TICK
3,45.031,1.0,0.958,47.031,0.879,MOVING_DOWN,normal,TICK
3,44.906,1.25,0.958,46.906,0.879,MOVING_DOWN,normal,TICK
3,44.756,1.5,0.958,46.756,0.879,MOVING_DOWN,normal,TICK
3,44.581,1.75,0.958,46.581,0.879,MOVING_DOWN,normal,TICK
3,44.381,2.0,0.958,46.381,0.879,MOVING_DOWN,normal,TICK
3,44.156,2.25,0.958,46.156,0.879,MOVING_DOWN,normal,TICK
3,43.906,2.5,0.958,45.906,0.879,MOVING_DOWN,normal,TICK
3,43.631,2.75,0.958,45.631,0.879,MOVING_DOWN,normal,TICK
3,43.331,3.0,0.958,45.331,0.879,MOVING_DOWN,normal,TICK
3,43.006,3.25,0.958,45.006,0.879,MOVING_DOWN,normal,TICK
3,42.656,3.5,0.958,44.656,0.879,MOVING_DOWN,normal,TICK
3,42.281,3.75,0.958,44.281,0.879,MOVING_DOWN,normal,TICK
3,41.881,4.0,0.958,43.881,0.879,MOVING_DOWN,normal,TICK
3,41.456,4.25,0.958,43.456,0.879,MOVING_DOWN,normal,TICK
3,41.006,4.5,0.958,43.006,0.879,MOVING_DOWN,normal,TICK
3,40.531,4.75,0.958,42.531,0.879,MOVING_DOWN,normal,TICK
3,40.031,5.0,0.958,42.031,0.879,MOVING_DOWN,normal,TICK
3,39.506,5.25,0.958,41.506,0.879,MOVING_DOWN,normal,TICK
3,38.956,5.5,0.958,40.956,0.879,MOVING_DOWN,normal,TICK
3,38.381,5.75,0.958,40.381,0.879,MOVING_DOWN,normal,TICK
3,37.781,6.0,0.958,39.781,0.879,MOVING_DOWN,normal,TICK
3,37.156,6.25,0.958,39.156,0.879,MOVING_DOWN,normal,TICK
3,36.506,6.5,0.958,38.506,0.879,MOVING_DOWN,normal,TICK
3,35.831,6.75,0.958,37.831,0.879,MOVING_DOWN,normal,TICK
3,35.131,7.0,0.958,37.131,0.879,MOVING_DOWN,normal,TICK
3,34.431,7.0,0.958,36.431,0.879,MOVING_DOWN,normal,TICK
3,33.731,7.0,0.958,35.731,0.879,MOVING_DOWN,normal,TICK
3,33.031,7.0,0.958,35.031,0.879,MOVING_DOWN,normal,TICK
3,32.331,7.0,0.958,34.331,0.879,MOVING_DOWN,normal,TICK
3,31.631,7.0,0.958,33.631,0.879,MOVING_DOWN,normal,TICK
3,30.931,7.0,0.958,32.931,0.879,MOVING_DOWN,normal,TICK
3,30.231,7.0,0.958,32.231,0.879,MOVING_DOWN,normal,TICK
3,29.531,7.0,0.958,31.531,0.879,MOVING_DOWN,normal,TICK
3,28.831,7.0,0.958,30.831,0.879,MOVING_DOWN,normal,TICK
3,28.131,7.0,0.958,30.131,0.879,MOVING_DOWN,normal,TICK
3,27.431,7.0,0.958,29.431,0.879,MOVING_DOWN,normal,TICK
3,26.731,7.0,0.958,28.731,0.879,MOVING_DOWN,normal,TICK
3,26.031,7.0,0.958,28.031,0.879,MOVING_DOWN,normal,TICK
3,25.331,7.0,0.958,27.331,0.879,MOVING_DOWN,normal,TICK
3,25.331,0.0,0.1,27.331,0.879,STOPPED,normal,NORMAL_STOP
3,25.063,0.25,0.873,27.063,0.638,MOVING_DOWN,normal,TICK
3,25.013,0.5,0.873,27.013,0.638,MOVING_DOWN,normal,TICK
3,24.938,0.75,0.873,26.938,0.638,MOVING_DOWN,normal,TICK
3,24.838,1.0,0.873,26.838,0.638,MOVING_DOWN,normal,TICK
3,24.713,1.25,0.873,26.713,0.638,MOVING_DOWN,normal,TICK
3,24.563,1.5,0.873,26.563,0.638,MOVING_DOWN,normal,TICK
3,24.563,1.5,0.873,26.563,2.0,MOVING_DOWN,overload,OVERLOAD_INJECTED
3,24.563,0.7,1.373,26.563,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,24.563,0.0,1.873,26.563,2.0,FAULT,overload,OVERLOAD_RESPONSE
3,24.563,0.0,1.373,26.563,2.0,FAULT,overload,OVERLOAD_FAULT
3,24.563,0.0,0.873,26.563,2.0,FAULT,overload,OVERLOAD_FAULT
3,24.563,0.0,0.373,26.563,2.0,FAULT,overload,OVERLOAD_FAULT
3,24.563,0.0,0.1,26.563,2.0,FAULT,overload,OVERLOAD_FAULT
3,24.563,0.0,0.1,26.563,2.0,FAULT,overload,OVERLOAD_FAULT
3,31.199,0.25,0.701,33.199,0.144,MOVING_DOWN,normal,TICK
3,31.149,0.5,0.701,33.149,0.144,MOVING_DOWN,normal,TICK
3,31.074,0.75,0.701,33.074,0.144,MOVING_DOWN,normal,TICK
3,30.974,1.0,0.701,32.974,0.144,MOVING_DOWN,normal,TICK
3,30.849,1.25,0.701,32.849,0.144,MOVING_DOWN,normal,TICK
3,30.699,1.5,0.701,32.699,0.144,MOVING_DOWN,normal,TICK
3,30.524,1.75,0.701,32.524,0.144,MOVING_DOWN,normal,TICK
3,30.324,2.0,0.701,32.324,0.144,MOVING_DOWN,normal,TICK
3,30.099,2.25,0.701,32.099,0.144,MOVING_DOWN,normal,TICK
3,29.849,2.5,0.701,31.849,0.144,MOVING_DOWN,normal,TICK
3,29.574,2.75,0.701,31.574,0.144,MOVING_DOWN,normal,TICK
3,29.274,3.0,0.701,31.274,0.144,MOVING_DOWN,normal,TICK
3,28.949,3.25,0.701,30.949,0.144,MOVING_DOWN,normal,TICK
3,28.599,3.5,0.701,30.599,0.144,MOVING_DOWN,normal,TICK
3,28.224,3.75,0.701,30.224,0.144,MOVING_DOWN,normal,TICK
3,27.824,4.0,0.701,29.824,0.144,MOVING_DOWN,normal,TICK
3,27.399,4.25,0.701,29.399,0.144,MOVING_DOWN,normal,TICK
3,26.949,4.5,0.701,28.949,0.144,MOVING_DOWN,normal,TICK
3,26.474,4.75,0.701,28.474,0.144,MOVING_DOWN,normal,TICK
3,26.474,4.75,0.701,28.474,2.0,MOVING_DOWN,overload,OVERLOAD_INJECTED
3,26.474,3.95,1.201,28.474,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,26.474,3.15,1.701,28.474,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,26.474,2.35,2.201,28.474,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,26.474,1.55,2.4,28.474,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,26.474,0.75,2.4,28.474,2.0,MOVING_DOWN,overload,OVERLOAD_RESPONSE
3,26.474,0.0,2.4,28.474,2.0,FAULT,overload,OVERLOAD_RESPONSE
3,26.474,0.0,1.9,28.474,2.0,FAULT,overload,OVERLOAD_FAULT
3,26.474,0.0,1.4,28.474,2.0,FAULT,overload,OVERLOAD_FAULT
3,26.474,0.0,0.9,28.474,2.0,FAULT,overload,OVERLOAD_FAULT
3,26.474,0.0,0.4,28.474,2.0,FAULT,overload,OVERLOAD_FAULT
3,26.474,0.0,0.1,28.474,2.0,FAULT,overload,OVERLOAD_FAULT
3,38.318,0.25,0.718,40.318,0.196,MOVING_DOWN,normal,TICK
3,38.268,0.5,0.718,40.268,0.196,MOVING_DOWN,normal,TICK
3,38.193,0.75,0.718,40.193,0.196,MOVING_DOWN,normal,TICK
3,38.093,1.0,0.718,40.093,0.196,MOVING_DOWN,normal,TICK
3,37.968,1.25,0.718,39.968,0.196,MOVING_DOWN,normal,TICK
3,37.818,1.5,0.718,39.818,0.196,MOVING_DOWN,normal,TICK
3,37.643,1.75,0.718,39.643,0.196,MOVING_DOWN,normal,TICK
3,37.443,2.0,0.718,39.443,0.196,MOVING_DOWN,normal,TICK
3,37.218,2.25,0.718,39.218,0.196,MOVING_DOWN,normal,TICK
3,36.968,2.5,0.718,38.968,0.196,MOVING_DOWN,normal,TICK
3,36.693,2.75,0.718,38.693,0.196,MOVING_DOWN,normal,TICK
3,36.393,3.0,0.718,38.393,0.196,MOVING_DOWN,normal,TICK
3,36.068,3.25,0.718,38.068,0.196,MOVING_DOWN,normal,TICK
3,35.718,3.5,0.718,37.718,0.196,MOVING_DOWN,normal,TICK
3,35.343,3.75,0.718,37.343,0.196,MOVING_DOWN,normal,TICK
3,34.943,4.0,0.718,36.943,0.196,MOVING_DOWN,normal,TICK
3,34.518,4.25,0.718,36.518,0.196,MOVING_DOWN,normal,TICK
3,34.068,4.5,0.718,36.068,0.196,MOVING_DOWN,normal,TICK
3,33.593,4.75,0.718,35.593,0.196,MOVING_DOWN,normal,TICK
3,33.093,5.0,0.718,35.093,0.196,MOVING_DOWN,normal,TICK
3,32.568,5.25,0.718,34.568,0.196,MOVING_DOWN,normal,TICK
3,32.018,5.5,0.718,34.018,0.196,MOVING_DOWN,normal,TICK
3,31.443,5.75,0.718,33.443,0.196,MOVING_DOWN,normal,TICK
3,30.843,6.0,0.718,32.843,0.196,MOVING_DOWN,normal,TICK
3,30.218,6.25,0.718,32.218,0.196,MOVING_DOWN,normal,TICK
3,29.568,6.5,0.718,31.568,0.196,MOVING_DOWN,normal,TICK
3,28.893,6.75,0.718,30.893,0.196,MOVING_DOWN,normal,TICK
3,28.193,7.0,0.718,30.193,0.196,MOVING_DOWN,normal,TICK
3,27.493,7.0,0.718,29.493,0.196,MOVING_DOWN,normal,TICK
3,26.793,7.0,0.718,28.793,0.196,MOVING_DOWN,normal,TICK
3,26.093,7.0,0.718,28.093,0.196,MOVING_DOWN,normal,TICK
3,25.393,7.0,0.718,27.393,0.196,MOVING_DOWN,normal,TICK
3,24.693,7.0,0.718,26.693,0.196,MOVING_DOWN,normal,TICK
3,23.993,7.0,0.718,25.993,0.196,MOVING_DOWN,normal,TICK
3,23.293,7.0,0.718,25.293,0.196,MOVING_DOWN,normal,TICK
3,22.593,7.0,0.718,24.593,0.196,MOVING_DOWN,normal,TICK
3,21.893,7.0,0.718,23.893,0.196,MOVING_DOWN,normal,TICK
3,21.193,7.0,0.718,23.193,0.196,MOVING_DOWN,normal,TICK
3,20.493,7.0,0.718,22.493,0.196,MOVING_DOWN,normal,TICK
3,20.493,0.0,0.1,22.493,0.196,STOPPED,normal,NORMAL_STOP
1,55.431,0.25,0.847,57.431,0.563,MOVING_DOWN,normal,TICK
1,55.381,0.5,0.847,57.381,0.563,MOVING_DOWN,normal,TICK
1,55.306,0.75,0.847,57.306,0.563,MOVING_DOWN,normal,TICK
1,55.206,1.0,0.847,57.206,0.563,MOVING_DOWN,normal,TICK
1,55.081,1.25,0.847,57.081,0.563,MOVING_DOWN,normal,TICK
1,54.931,1.5,0.847,56.931,0.563,MOVING_DOWN,normal,TICK
1,54.756,1.75,0.847,56.756,0.563,MOVING_DOWN,normal,TICK
1,54.556,2.0,0.847,56.556,0.563,MOVING_DOWN,normal,TICK
1,54.331,2.25,0.847,56.331,0.563,MOVING_DOWN,normal,TICK
1,54.081,2.5,0.847,56.081,0.563,MOVING_DOWN,normal,TICK
1,53.806,2.75,0.847,55.806,0.563,MOVING_DOWN,normal,TICK
1,53.506,3.0,0.847,55.506,0.563,MOVING_DOWN,normal,TICK
1,53.181,3.25,0.847,55.181,0.563,MOVING_DOWN,normal,TICK
1,52.831,3.5,0.847,54.831,0.563,MOVING_DOWN,normal,TICK
1,52.456,3.75,0.847,54.456,0.563,MOVING_DOWN,normal,TICK
1,52.056,4.0,0.847,54.056,0.563,MOVING_DOWN,normal,TICK
1,51.631,4.25,0.847,53.631,0.563,MOVING_DOWN,normal,TICK
1,51.181,4.5,0.847,53.181,0.563,MOVING_DOWN,normal,TICK
1,50.706,4.75,0.847,52.706,0.563,MOVING_DOWN,normal,TICK
1,50.206,5.0,0.847,52.206,0.563,MOVING_DOWN,normal,TICK
1,49.681,5.25,0.847,51.681,0.563,MOVING_DOWN,normal,TICK
1,49.131,5.5,0.847,51.131,0.563,MOVING_DOWN,normal,TICK
1,48.556,5.75,0.847,50.556,0.563,MOVING_DOWN,normal,TICK
1,47.956,6.0,0.847,49.956,0.563,MOVING_DOWN,normal,TICK
1,47.331,6.25,0.847,49.331,0.563,MOVING_DOWN,normal,TICK
1,46.681,6.5,0.847,48.681,0.563,MOVING_DOWN,normal,TICK
1,46.006,6.75,0.847,48.006,0.563,MOVING_DOWN,normal,TICK
1,45.306,7.0,0.847,47.306,0.563,MOVING_DOWN,normal,TICK
1,44.606,7.0,0.847,46.606,0.563,MOVING_DOWN,normal,TICK
1,43.906,7.0,0.847,45.906,0.563,MOVING_DOWN,normal,TICK
1,43.206,7.0,0.847,45.206,0.563,MOVING_DOWN,normal,TICK
1,42.506,7.0,0.847,44.506,0.563,MOVING_DOWN,normal,TICK
1,41.806,7.0,0.847,43.806,0.563,MOVING_DOWN,normal,TICK
1,41.106,7.0,0.847,43.106,0.563,MOVING_DOWN,normal,TICK
1,40.406,7.0,0.847,42.406,0.563,MOVING_DOWN,normal,TICK
1,39.706,7.0,0.847,41.706,0.563,MOVING_DOWN,normal,TICK
1,39.006,7.0,0.847,41.006,0.563,MOVING_DOWN,normal,TICK
1,38.306,7.0,0.847,40.306,0.563,MOVING_DOWN,normal,TICK
1,37.606,7.0,0.847,39.606,0.563,MOVING_DOWN,normal,TICK
1,36.906,7.0,0.847,38.906,0.563,MOVING_DOWN,normal,TICK
1,36.206,7.0,0.847,38.206,0.563,MOVING_DOWN,normal,TICK
1,35.506,7.0,0.847,37.506,0.563,MOVING_DOWN,normal,TICK
1,34.806,7.0,0.847,36.806,0.563,MOVING_DOWN,normal,TICK
1,34.106,7.0,0.847,36.106,0.563,MOVING_DOWN,normal,TICK
1,33.406,7.0,0.847,35.406,0.563,MOVING_DOWN,normal,TICK
1,32.706,7.0,0.847,34.706,0.563,MOVING_DOWN,normal,TICK
1,32.006,7.0,0.847,34.006,0.563,MOVING_DOWN,normal,TICK
1,31.306,7.0,0.847,33.306,0.563,MOVING_DOWN,normal,TICK
1,30.606,7.0,0.847,32.606,0.563,MOVING_DOWN,normal,TICK
1,29.906,7.0,0.847,31.906,0.563,MOVING_DOWN,normal,TICK
1,29.206,7.0,0.847,31.206,0.563,MOVING_DOWN,normal,TICK
1,28.506,7.0,0.847,30.506,0.563,MOVING_DOWN,normal,TICK
1,27.806,7.0,0.847,29.806,0.563,MOVING_DOWN,normal,TICK
1,27.106,7.0,0.847,29.106,0.563,MOVING_DOWN,normal,TICK
1,26.406,7.0,0.847,28.406,0.563,MOVING_DOWN,normal,TICK
1,25.706,7.0,0.847,27.706,0.563,MOVING_DOWN,normal,TICK
1,25.006,7.0,0.847,27.006,0.563,MOVING_DOWN,normal,TICK
1,24.306,7.0,0.847,26.306,0.563,MOVING_DOWN,normal,TICK
1,23.606,7.0,0.847,25.606,0.563,MOVING_DOWN,normal,TICK
1,22.906,7.0,0.847,24.906,0.563,MOVING_DOWN,normal,TICK
1,22.206,7.0,0.847,24.206,0.563,MOVING_DOWN,normal,TICK
1,21.506,7.0,0.847,23.506,0.563,MOVING_DOWN,normal,TICK
1,20.806,7.0,0.847,22.806,0.563,MOVING_DOWN,normal,TICK
1,20.106,7.0,0.847,22.106,0.563,MOVING_DOWN,normal,TICK
1,19.406,7.0,0.847,21.406,0.563,MOVING_DOWN,normal,TICK
1,18.706,7.0,0.847,20.706,0.563,MOVING_DOWN,normal,TICK
1,18.006,7.0,0.847,20.006,0.563,MOVING_DOWN,normal,TICK
1,17.306,7.0,0.847,19.306,0.563,MOVING_DOWN,normal,TICK
1,16.606,7.0,0.847,18.606,0.563,MOVING_DOWN,normal,TICK
1,15.906,7.0,0.847,17.906,0.563,MOVING_DOWN,normal,TICK
1,15.206,7.0,0.847,17.206,0.563,MOVING_DOWN,normal,TICK
1,14.506,7.0,0.847,16.506,0.563,MOVING_DOWN,normal,TICK
1,13.806,7.0,0.847,15.806,0.563,MOVING_DOWN,normal,TICK
1,13.106,7.0,0.847,15.106,0.563,MOVING_DOWN,normal,TICK
1,13.106,0.0,0.1,15.106,0.563,STOPPED,normal,NORMAL_STOP
3,56.198,0.25,0.839,58.198,0.541,MOVING_DOWN,normal,TICK
3,56.148,0.5,0.839,58.148,0.541,MOVING_DOWN,normal,TICK
3,56.073,0.75,0.839,58.073,0.541,MOVING_DOWN,normal,TICK
3,55.973,1.0,0.839,57.973,0.541,MOVING_DOWN,normal,TICK
3,55.848,1.25,0.839,57.848,0.541,MOVING_DOWN,normal,TICK
3,55.698,1.5,0.839,57.698,0.541,MOVING_DOWN,normal,TICK
3,55.523,1.75,0.839,57.523,0.541,MOVING_DOWN,normal,TICK
3,55.323,2.0,0.839,57.323,0.541,MOVING_DOWN,normal,TICK
3,55.098,2.25,0.839,57.098,0.541,MOVING_DOWN,normal,TICK
3,54.848,2.5,0.839,56.848,0.541,MOVING_DOWN,normal,TICK
3,54.573,2.75,0.839,56.573,0.541,MOVING_DOWN,normal,TICK
3,54.273,3.0,0.839,56.273,0.541,MOVING_DOWN,normal,TICK
3,53.948,3.25,0.839,55.948,0.541,MOVING_DOWN,normal,TICK
3,53.598,3.5,0.839,55.598,0.541,MOVING_DOWN,normal,TICK
3,53.223,3.75,0.839,55.223,0.541,MOVING_DOWN,normal,TICK
3,52.823,4.0,0.839,54.823,0.541,MOVING_DOWN,normal,TICK
3,52.398,4.25,0.839,54.398,0.541,MOVING_DOWN,normal,TICK
3,51.948,4.5,0.839,53.948,0.541,MOVING_DOWN,normal,TICK
3,51.473,4.75,0.839,53.473,0.541,MOVING_DOWN,normal,TICK
3,50.973,5.0,0.839,52.973,0.541,MOVING_DOWN,normal,TICK
3,50.448,5.25,0.839,52.448,0.541,MOVING_DOWN,normal,TICK
3,49.898,5.5,0.839,51.898,0.541,MOVING_DOWN,normal,TICK
3,49.898,0.0,0.1,51.898,0.541,STOPPED,manual_stop,MANUAL_STOP
3,49.898,0.0,0.1,51.898,0.541,STOPPED,manual_stop,MANUAL_STOPPED
3,49.898,0.0,0.1,51.898,0.541,STOPPED,manual_stop,MANUAL_STOPPED
3,49.898,0.0,0.1,51.898,0.541,STOPPED,manual_stop,MANUAL_STOPPED
3,49.898,0.0,0.1,51.898,0.541,STOPPED,manual_stop,MANUAL_STOPPED
3,49.898,0.0,0.1,51.898,0.541,STOPPED,manual_stop,MANUAL_STOPPED
2,54.175,0.25,0.693,56.175,0.124,MOVING_DOWN,normal,TICK
2,54.125,0.5,0.693,56.125,0.124,MOVING_DOWN,normal,TICK
2,54.05,0.75,0.693,56.05,0.124,MOVING_DOWN,normal,TICK
2,53.95,1.0,0.693,55.95,0.124,MOVING_DOWN,normal,TICK
2,53.825,1.25,0.693,55.825,0.124,MOVING_DOWN,normal,TICK
2,53.675,1.5,0.693,55.675,0.124,MOVING_DOWN,normal,TICK
2,53.5,1.75,0.693,55.5,0.124,MOVING_DOWN,normal,TICK
2,53.3,2.0,0.693,55.3,0.124,MOVING_DOWN,normal,TICK
2,53.075,2.25,0.693,55.075,0.124,MOVING_DOWN,normal,TICK
2,52.825,2.5,0.693,54.825,0.124,MOVING_DOWN,normal,TICK
2,52.55,2.75,0.693,54.55,0.124,MOVING_DOWN,normal,TICK
2,52.25,3.0,0.693,54.25,0.124,MOVING_DOWN,normal,TICK
2,51.925,3.25,0.693,53.925,0.124,MOVING_DOWN,normal,TICK
2,51.575,3.5,0.693,53.575,0.124,MOVING_DOWN,normal,TICK
2,51.2,3.75,0.693,53.2,0.124,MOVING_DOWN,normal,TICK
2,50.8,4.0,0.693,52.8,0.124,MOVING_DOWN,normal,TICK
2,50.375,4.25,0.693,52.375,0.124,MOVING_DOWN,normal,TICK
2,49.925,4.5,0.693,51.925,0.124,MOVING_DOWN,normal,TICK
2,49.45,4.75,0.693,51.45,0.124,MOVING_DOWN,normal,TICK
2,48.95,5.0,0.693,50.95,0.124,MOVING_DOWN,normal,TICK
2,48.425,5.25,0.693,50.425,0.124,MOVING_DOWN,normal,TICK
2,48.425,0.0,0.1,50.425,0.124,STOPPED,manual_stop,MANUAL_STOP
2,48.425,0.0,0.1,50.425,0.124,STOPPED,manual_stop,MANUAL_STOPPED
2,48.425,0.0,0.1,50.425,0.124,STOPPED,manual_stop,MANUAL_STOPPED
2,48.425,0.0,0.1,50.425,0.124,STOPPED,manual_stop,MANUAL_STOPPED
2,48.425,0.0,0.1,50.425,0.124,STOPPED,manual_stop,MANUAL_STOPPED
2,48.425,0.0,0.1,50.425,0.124,STOPPED,manual_stop,MANUAL_STOPPED
2,39.544,0.25,0.964,41.544,0.896,MOVING_DOWN,normal,TICK
2,39.494,0.5,0.964,41.494,0.896,MOVING_DOWN,normal,TICK
2,39.419,0.75,0.964,41.419,0.896,MOVING_DOWN,normal,TICK
2,39.319,1.0,0.964,41.319,0.896,MOVING_DOWN,normal,TICK
2,39.194,1.25,0.964,41.194,0.896,MOVING_DOWN,normal,TICK
2,39.044,1.5,0.964,41.044,0.896,MOVING_DOWN,normal,TICK
2,38.869,1.75,0.964,40.869,0.896,MOVING_DOWN,normal,TICK
2,38.669,2.0,0.964,40.669,0.896,MOVING_DOWN,normal,TICK
2,38.444,2.25,0.964,40.444,0.896,MOVING_DOWN,normal,TICK
2,38.194,2.5,0.964,40.194,0.896,MOVING_DOWN,normal,TICK
2,37.919,2.75,0.964,39.919,0.896,MOVING_DOWN,normal,TICK
2,37.619,3.0,0.964,39.619,0.896,MOVING_DOWN,normal,TICK
2,37.294,3.25,0.964,39.294,0.896,MOVING_DOWN,normal,TICK
2,36.944,3.5,0.964,38.944,0.896,MOVING_DOWN,normal,TICK
2,36.569,3.75,0.964,38.569,0.896,MOVING_DOWN,normal,TICK
2,36.169,4.0,0.964,38.169,0.896,MOVING_DOWN,normal,TICK
2,35.744,4.25,0.964,37.744,0.896,MOVING_DOWN,normal,TICK
2,35.294,4.5,0.964,37.294,0.896,MOVING_DOWN,normal,TICK
2,34.819,4.75,0.964,36.819,0.896,MOVING_DOWN,normal,TICK
2,34.319,5.0,0.964,36.319,0.896,MOVING_DOWN,normal,TICK
2,33.794,5.25,0.964,35.794,0.896,MOVING_DOWN,normal,TICK
2,33.244,5.5,0.964,35.244,0.896,MOVING_DOWN,normal,TICK
2,32.669,5.75,0.964,34.669,0.896,MOVING_DOWN,normal,TICK
2,32.669,0.0,0.1,34.669,0.896,STOPPED,manual_stop,MANUAL_STOP
2,32.669,0.0,0.1,34.669,0.896,STOPPED,manual_stop,MANUAL_STOPPED
2,32.669,0.0,0.1,34.669,0.896,STOPPED,manual_stop,MANUAL_STOPPED
2,32.669,0.0,0.1,34.669,0.896,STOPPED,manual_stop,MANUAL_STOPPED
2,32.669,0.0,0.1,34.669,0.896,STOPPED,manual_stop,MANUAL_STOPPED
2,32.669,0.0,0.1,34.669,0.896,STOPPED,manual_stop,MANUAL_STOPPED
2,38.915,0.25,0.805,40.915,0.443,MOVING_DOWN,normal,TICK
2,38.865,0.5,0.805,40.865,0.443,MOVING_DOWN,normal,TICK
2,38.79,0.75,0.805,40.79,0.443,MOVING_DOWN,normal,TICK
2,38.69,1.0,0.805,40.69,0.443,MOVING_DOWN,normal,TICK
2,38.565,1.25,0.805,40.565,0.443,MOVING_DOWN,normal,TICK
2,38.565,1.25,0.805,0.5,0.443,MOVING_DOWN,obstruction,OBSTRUCTION_INJECTED
2,38.565,0.45,1.305,0.5,0.443,MOVING_DOWN,obstruction,OBSTRUCTION_RESPONSE
2,38.565,0.0,1.805,0.5,0.443,FAULT,obstruction,OBSTRUCTION_RESPONSE
2,38.565,0.0,1.305,0.5,0.443,FAULT,obstruction,OBSTRUCTION_FAULT
2,38.565,0.0,0.805,0.5,0.443,FAULT,obstruction,OBSTRUCTION_FAULT
2,38.565,0.0,0.305,0.5,0.443,FAULT,obstruction,OBSTRUCTION_FAULT
2,38.565,0.0,0.1,0.5,0.443,FAULT,obstruction,OBSTRUCTION_FAULT
2,38.565,0.0,0.1,0.5,0.443,FAULT,obstruction,OBSTRUCTION_FAULT
3,49.176,0.25,0.887,51.176,0.676,MOVING_DOWN,normal,TICK
3,49.126,0.5,0.887,51.126,0.676,MOVING_DOWN,normal,TICK
3,49.051,0.75,0.887,51.051,0.676,MOVING_DOWN,normal,TICK
3,48.951,1.0,0.887,50.951,0.676,MOVING_DOWN,normal,TICK
3,48.826,1.25,0.887,50.826,0.676,MOVING_DOWN,normal,TICK
3,48.676,1.5,0.887,50.676,0.676,MOVING_DOWN,normal,TICK
3,48.501,1.75,0.887,50.501,0.676,MOVING_DOWN,normal,TICK
3,48.301,2.0,0.887,50.301,0.676,MOVING_DOWN,normal,TICK
3,48.076,2.25,0.887,50.076,0.676,MOVING_DOWN,normal,TICK
3,47.826,2.5,0.887,49.826,0.676,MOVING_DOWN,normal,TICK
3,47.551,2.75,0.887,49.551,0.676,MOVING_DOWN,normal,TICK
